Player Name,Instant Price,Rating,Club,Position,Nation,League,Skills,Weak Foot,Preferred Foot,Height,Weight,Revision,Defensive Workrate,Attacking Workrate,Added On,Origin,Games PS4,Games Xbox 1,Total Games,Goals Avr. PS4,Goals Avr. Xbox 1,Assists Avr. PS4,Assists Avr. Xbox 1,Yellow Avr. PS4,Yellow Avr. Xbox 1,Red Avr. PS4,Red Avr. Xbox 1,Date of Birth
Roberto Torres,400,76,CA Osasuna,CM,Spain,LaLiga Santander ,2 ,3 ,Right ,178,72 ,Normal,Med,Med,2016-09-21,N\A,"1,728","1,045",2773,0.15,0.17,0.19,0.19,0.04,0.03,0,0,17-03-1989
Insua,450,76,CD Leganés,CB,Spain,LaLiga Santander ,2 ,3 ,Right ,187,79 ,Normal,Med,Med,2016-09-21,N\A,"1,308",584,1892,0.03,0.01,0.03,0.01,0.08,0.05,0.01,0.01,09-09-1993
Paredes,1300,76,Roma,CDM,Argentina,Calcio A,4 ,4 ,Right ,180,75 ,Normal,Med,Med,2016-09-21,N\A,"8,148","3,747",11895,0.1,0.08,0.14,0.14,0.05,0.04,0.01,0,29-06-1994
Omeruo,2000,76,Alanyaspor,CB,Nigeria,Süper Lig,2 ,3 ,Right ,185,83 ,Normal,Med,Med,2016-09-21,N\A,"14,046","5,930",19976,0.02,0.01,0.02,0.01,0.08,0.08,0.02,0.01,17-10-1993
Marçal,400,76,EA Guingamp,LB,Brazil,Ligue 1,3 ,4 ,Left ,178,72 ,Normal,Med,Med,2016-09-21,N\A,"3,441","1,852",5293,0.02,0.02,0.04,0.03,0.04,0.05,0.01,0.01,19-02-1989
Strobl,450,76,Bor. M'gladbach,CB,Germany,Bundesliga,2 ,3 ,Right ,188,77 ,Normal,Med,Med,2016-09-21,N\A,"2,869","1,033",3902,0.02,0.02,0.03,0.02,0.07,0.09,0.02,0.02,12-05-1990
Durm,700,76,Bor. Dortmund,LB,Germany,Bundesliga,3 ,3 ,Right ,183,72 ,Normal,Med,High,2016-09-21,N\A,"25,944","13,858",39802,0.02,0.01,0.04,0.04,0.05,0.05,0.01,0.01,12-05-1992
Pedro Henrique,6100,76,Stade Rennais,RM,Brazil,Ligue 1,3 ,4 ,Left ,179,71 ,Normal,Med,High,2016-09-21,N\A,"5,683","3,466",9149,0.2,0.21,0.19,0.19,0.02,0.02,0,0,16-06-1990
Matheus,400,76,SC Braga,GK,Brazil,LIGA NOS,1 ,2 ,Right ,187,76 ,Normal,Med,Med,2016-09-21,N\A,669,365,1034,0,0,0.01,0,0,0,0,0,19-07-1992
Gabriel,2400,76,CD Leganés,CM,Brazil,LaLiga Santander ,3 ,3 ,Left ,185,83 ,Normal,Med,Med,2016-09-21,N\A,"1,379",682,2061,0.12,0.12,0.14,0.15,0.04,0.03,0,0,18-09-1993
Januzaj,550,76,Sunderland,LM,Belgium,Premier League,4 ,4 ,Left ,182,75 ,Normal,Low,Med,2016-09-21,N\A,"6,645","5,164",11809,0.12,0.12,0.16,0.17,0.03,0.03,0,0,05-02-1995
Forsberg,2400,76,RB Leipzig,LM,Sweden,Bundesliga,4 ,4 ,Right ,179,78 ,Normal,Med,High,2016-09-21,N\A,"5,263","1,671",6934,0.14,0.15,0.16,0.16,0.03,0.02,0,0,23-10-1991
Dijks,3500,76,Ajax,LB,Netherlands,Eredivisie,2 ,3 ,Left ,194,93 ,Normal,Med,Med,2016-09-21,N\A,"10,313","3,644",13957,0.01,0.02,0.04,0.04,0.08,0.06,0.02,0.01,09-02-1993
Zozulya,1900,76,Real Betis,ST,Ukraine,LaLiga Santander ,3 ,3 ,Right ,176,62 ,Normal,High,High,2016-09-21,N\A,"2,555",893,3448,0.49,0.49,0.3,0.3,0.02,0.02,0,0,17-11-1989
Duncan,500,76,Sassuolo,CM,Ghana,Calcio A,3 ,3 ,Left ,178,78 ,Normal,Med,Med,2016-09-21,N\A,"4,014","1,616",5630,0.11,0.12,0.15,0.16,0.04,0.03,0,0,10-03-1993
Isaac Becerra,400,76,Real Valladolid,GK,Spain,Liga Adelante,1 ,2 ,Right ,180,80 ,Normal,Med,Med,2016-09-21,N\A,"1,579",359,1938,0,0.01,0.01,0,0,0,0,0,18-06-1988
Tiago Volpi,950,76,Querétaro,GK,Brazil,LIGA Bancomer MX,1 ,2 ,Right ,185,89 ,Normal,Med,Med,2016-09-21,N\A,"2,603","1,785",4388,0,0,0,0,0,0,0,0,19-12-1990
Siovas,4300,76,Olympiakos CFP,CB,Greece,Hellas Liga,2 ,3 ,Left ,191,84 ,Normal,High,Med,2016-09-21,N\A,825,265,1090,0.01,0.02,0.02,0.02,0.1,0.11,0.03,0.02,16-09-1988
Letschert,1400,76,Sassuolo,CB,Netherlands,Calcio A,2 ,2 ,Right ,188,84 ,Normal,Med,High,2016-09-21,N\A,"2,762","1,343",4105,0.03,0.03,0.02,0.03,0.08,0.06,0.01,0.01,25-05-1993
Guerreiro,650,76,Bor. Dortmund,LB,Portugal,Bundesliga,3 ,3 ,Left ,170,67 ,Normal,Med,High,2016-09-21,N\A,"92,157","49,558",141715,0.02,0.02,0.05,0.05,0.04,0.04,0.01,0.01,22-12-1993
Pacheco,450,76,Deport. Alavés,GK,Spain,LaLiga Santander ,1 ,2 ,Left ,186,81 ,Normal,Med,Med,2016-09-21,N\A,"1,152",428,1580,0,0.01,0,0.01,0,0,0,0,18-05-1992
Hassan,400,76,SC Braga,ST,Egypt,LIGA NOS,2 ,5 ,Right ,191,85 ,Normal,Low,Med,2016-09-21,N\A,766,315,1081,0.46,0.42,0.19,0.25,0.02,0.02,0,0,05-03-1993
Zielinski,800,76,Napoli,CM,Poland,Calcio A,4 ,4 ,Right ,180,75 ,Normal,Med,Med,2016-09-21,N\A,"34,575","12,913",47488,0.16,0.15,0.18,0.18,0.04,0.04,0,0,20-05-1994
Otávio,500,76,FC Porto,LW,Brazil,LIGA NOS,4 ,3 ,Right ,172,71 ,Normal,Med,High,2016-09-21,N\A,"1,196",744,1940,0.17,0.16,0.19,0.15,0.02,0.01,0,0,09-02-1995
Stendera,400,76,Eint. Frankfurt,CAM,Germany,Bundesliga,3 ,4 ,Right ,173,73 ,Normal,High,Med,2016-09-21,N\A,"2,490",908,3398,0.28,0.18,0.22,0.22,0.02,0.04,0,0,10-12-1995
Engels,850,76,Club Brugge,CB,Belgium,Pro League,2 ,3 ,Right ,194,83 ,Normal,Med,Med,2016-09-21,N\A,"1,153",224,1377,0.02,0.01,0.01,0.03,0.08,0.06,0.02,0.01,15-09-1994
Ricardo Ferreira,450,76,SC Braga,CB,Portugal,LIGA NOS,2 ,2 ,Right ,190,76 ,Normal,Med,Med,2016-09-21,N\A,"1,061",293,1354,0.02,0.01,0.02,0.01,0.07,0.1,0.01,0.02,25-11-1992
De Blasis,700,76,1. FSV Mainz 05,RM,Argentina,Bundesliga,3 ,4 ,Right ,165,65 ,Normal,Med,High,2016-09-21,N\A,"1,290",500,1790,0.13,0.12,0.14,0.14,0.02,0.01,0,0,04-02-1988
Maxim,700,76,VfB Stuttgart,CAM,Romania,Bundesliga 2,5 ,4 ,Right ,177,73 ,Normal,Low,Med,2016-09-21,N\A,"1,356",657,2013,0.23,0.22,0.21,0.21,0.03,0.03,0,0,08-07-1990
Tagliafico,700,76,Independiente,LB,Argentina,Primera División,3 ,2 ,Left ,171,67 ,Normal,Med,High,2016-09-21,N\A,"18,682","7,693",26375,0.02,0.02,0.04,0.04,0.04,0.04,0.01,0.01,31-08-1992
Bruno Fernandes,550,76,Sampdoria,CM,Portugal,Calcio A,3 ,3 ,Right ,179,75 ,Normal,Med,High,2016-09-21,N\A,"2,762","1,833",4595,0.13,0.1,0.15,0.11,0.04,0.02,0,0,08-09-1994
Roco,650,76,Cruz Azul,CB,Chile,LIGA Bancomer MX,2 ,3 ,Right ,189,82 ,Normal,Med,Med,2016-09-21,N\A,971,635,1606,0.02,0.02,0.02,0.02,0.07,0.06,0.02,0.02,16-08-1992
José Sá,400,76,FC Porto,GK,Portugal,LIGA NOS,1 ,2 ,Right ,192,85 ,Normal,Med,Med,2016-09-21,N\A,"1,072",354,1426,0.01,0.01,0,0.01,0,0,0,0,17-01-1993
Hurtado,700,76,Tijuana,LM,Colombia,LIGA Bancomer MX,3 ,4 ,Right ,171,65 ,Normal,Low,High,2016-09-21,N\A,"1,359","1,255",2614,0.16,0.16,0.16,0.15,0.03,0.03,0,0,20-04-1987
Ghazal,400,76,CD Nacional,CDM,Egypt,LIGA NOS,2 ,3 ,Right ,189,84 ,Normal,High,Low,2016-09-21,N\A,"1,082",305,1387,0.14,0.11,0.15,0.1,0.05,0.06,0,0,01-02-1992
Dendoncker,700,76,RSC Anderlecht,CDM,Belgium,Pro League,2 ,4 ,Right ,188,83 ,Normal,High,Med,2016-09-21,N\A,"1,864",624,2488,0.1,0.11,0.13,0.12,0.04,0.08,0.01,0.01,15-04-1995
Anderson Talisca,1200,76,Beşiktaş JK,CM,Brazil,Süper Lig,3 ,4 ,Left ,188,72 ,Normal,Low,Med,2016-09-21,N\A,"14,601","6,046",20647,0.17,0.16,0.16,0.16,0.04,0.04,0,0,01-02-1994
Santi Mina,400,76,Valencia CF,RW,Spain,LaLiga Santander ,3 ,3 ,Right ,177,71 ,Normal,Med,Med,2016-09-21,N\A,"1,746",958,2704,0.2,0.16,0.19,0.13,0.02,0.02,0,0,07-12-1995
Marcos Lopes,450,76,LOSC Lille,RW,Portugal,Ligue 1,4 ,3 ,Left ,174,68 ,Normal,Med,Med,2016-09-21,N\A,"1,364",681,2045,0.13,0.16,0.18,0.18,0.02,0.01,0,0,28-12-1995
Hendrix,500,76,PSV,CDM,Netherlands,Eredivisie,2 ,4 ,Left ,182,70 ,Normal,High,Med,2016-09-21,N\A,"1,213",538,1751,0.08,0.07,0.13,0.12,0.07,0.07,0.01,0.01,06-02-1995
Duarte,1600,76,RCD Espanyol,CB,Costa Rica,LaLiga Santander ,2 ,3 ,Right ,184,83 ,Normal,Med,Med,2016-09-21,N\A,"1,262",604,1866,0.02,0.02,0.01,0.01,0.06,0.08,0.01,0.02,03-06-1989
van Beek,500,76,Feyenoord,CB,Netherlands,Eredivisie,2 ,2 ,Right ,189,76 ,Normal,High,Low,2016-09-21,N\A,"4,238","1,759",5997,0.02,0.01,0.01,0.01,0.07,0.08,0.01,0.01,28-07-1994
Kanibolotskyi,400,76,FC Shakhtar,GK,Ukraine,Ukrayina Liha,1 ,2 ,Right ,193,82 ,Normal,Med,Med,2016-09-21,N\A,508,275,783,0,0.01,0,0,0,0,0,0,16-05-1988
Pérez,500,76,Boca Juniors,CM,Colombia,Primera División,2 ,3 ,Right ,176,70 ,Normal,Med,Med,2016-09-21,N\A,"1,817",708,2525,0.12,0.16,0.15,0.2,0.05,0.03,0.01,0,29-03-1993
Romero,400,76,América,ST,Argentina,LIGA Bancomer MX,4 ,3 ,Right ,175,86 ,Normal,High,Med,2016-09-21,N\A,"1,040","1,103",2143,0.55,0.51,0.33,0.32,0.01,0.01,0,0,22-07-1988
Lezcano,3900,76,CD O'Higgins,LW,Argentina,Camp. Scotiabank,4 ,4 ,Right ,169,67 ,Normal,Med,Med,2016-09-21,N\A,"2,713",932,3645,0.19,0.24,0.17,0.2,0.02,0.02,0,0,21-11-1986
Benedetto,400,76,Boca Juniors,ST,Argentina,Primera División,3 ,5 ,Right ,178,75 ,Normal,Low,High,2016-09-21,N\A,"2,624","1,142",3766,0.58,0.58,0.28,0.31,0.02,0.02,0,0,17-05-1990
Pérez,550,76,Boca Juniors,CM,Argentina,Primera División,3 ,3 ,Right ,179,71 ,Normal,High,Med,2016-09-21,N\A,"3,484",944,4428,0.11,0.11,0.16,0.14,0.05,0.05,0,0,10-08-1985
Peruzzi,700,76,Boca Juniors,RB,Argentina,Primera División,2 ,3 ,Right ,178,74 ,Normal,Med,High,2016-09-21,N\A,"10,466","5,005",15471,0.01,0.01,0.03,0.03,0.05,0.05,0.01,0.01,09-06-1992
Lollo,400,76,River Plate,CB,Argentina,Primera División,2 ,2 ,Right ,184,85 ,Normal,Med,Med,2016-09-21,N\A,665,341,1006,0.03,0.01,0.01,0.02,0.06,0.06,0.01,0.02,29-03-1987
Rigoni,450,76,Independiente,LM,Argentina,Primera División,3 ,5 ,Left ,180,70 ,Normal,Med,Med,2016-09-21,N\A,"1,781",618,2399,0.14,0.11,0.16,0.13,0.02,0.02,0,0,04-02-1993
Alcoba,550,76,U.N.A.M.,CB,Uruguay,LIGA Bancomer MX,2 ,2 ,Right ,183,80 ,Normal,Med,Low,2016-09-21,N\A,982,"1,644",2626,0.01,0.02,0.01,0.02,0.09,0.06,0.02,0.01,25-11-1984
Deyverson,400,76,Deport. Alavés,ST,Brazil,LaLiga Santander ,3 ,3 ,Left ,187,78 ,Normal,High,High,2016-09-21,N\A,"1,041",498,1539,0.47,0.42,0.25,0.29,0.02,0.02,0,0,08-05-1991
Mitrovic,700,76,Newcastle Utd,ST,Serbia,EFL Championship,2 ,4 ,Right ,189,82 ,Normal,Med,Med,2016-09-21,N\A,"1,311","1,007",2318,0.53,0.41,0.25,0.27,0.02,0.02,0.01,0,16-09-1994
Widmer,850,76,Udinese,RM,Switzerland,Calcio A,2 ,3 ,Right ,183,81 ,Normal,High,High,2016-09-21,N\A,"2,328",924,3252,0.08,0.1,0.12,0.15,0.02,0.03,0,0,05-03-1993
Capa,800,76,SD Eibar,RB,Spain,LaLiga Santander ,4 ,4 ,Right ,173,70 ,Normal,Med,High,2016-09-21,N\A,"8,359","3,852",12211,0.02,0.02,0.04,0.04,0.04,0.04,0.01,0.01,14-05-1992
El Ghazi,1400,76,Ajax,RW,Netherlands,Eredivisie,4 ,4 ,Right ,189,87 ,Normal,Low,Med,2016-09-21,N\A,"14,622","4,326",18948,0.23,0.23,0.21,0.22,0.02,0.02,0,0,03-05-1995
Añor,500,76,Málaga CF,RM,Venezuela,LaLiga Santander ,3 ,3 ,Left ,171,65 ,Normal,Med,Med,2016-09-21,N\A,799,246,1045,0.13,0.07,0.15,0.15,0.03,0.04,0,0,24-01-1994
Oikonomou,550,76,Bologna,CB,Greece,Calcio A,2 ,3 ,Right ,189,85 ,Normal,High,Med,2016-09-21,N\A,784,363,1147,0.01,0.01,0.02,0.01,0.06,0.06,0.01,0,06-10-1992
Bastos,850,76,Lazio,CB,Angola,Calcio A,2 ,3 ,Right ,184,75 ,Normal,Med,Med,2016-09-21,N\A,"11,533","5,925",17458,0.01,0.01,0.01,0.02,0.08,0.07,0.02,0.01,23-11-1991
Carlos Mané,400,76,VfB Stuttgart,RM,Portugal,Bundesliga 2,3 ,3 ,Right ,172,66 ,Normal,Med,Med,2016-09-21,N\A,"2,357",887,3244,0.14,0.15,0.14,0.14,0.02,0.02,0,0,11-03-1994
Hoedt,900,76,Lazio,CB,Netherlands,Calcio A,2 ,3 ,Left ,188,77 ,Normal,Med,Med,2016-09-21,N\A,"1,454",804,2258,0.02,0.02,0.02,0.01,0.08,0.09,0.02,0.02,06-03-1994
Gómez,750,76,Milan,CB,Paraguay,Calcio A,2 ,2 ,Right ,185,85 ,Normal,Med,Med,2016-09-21,N\A,"1,717",840,2557,0.02,0.03,0.02,0.01,0.07,0.1,0.02,0.02,06-05-1993
Cerutti,850,76,San Lorenzo,RM,Argentina,Primera División,4 ,4 ,Right ,179,75 ,Normal,Med,High,2016-09-21,N\A,"4,549","1,765",6314,0.15,0.15,0.15,0.17,0.03,0.02,0,0,17-01-1992
Camarasa,500,76,Deport. Alavés,CM,Spain,LaLiga Santander ,3 ,3 ,Right ,183,76 ,Normal,Med,Med,2016-09-21,N\A,"1,517",581,2098,0.14,0.17,0.15,0.17,0.03,0.07,0,0.01,28-05-1994
Amavi,550,76,Aston Villa,LB,France,EFL Championship,3 ,3 ,Left ,176,70 ,Normal,Med,High,2016-09-21,N\A,"4,498","4,150",8648,0.02,0.02,0.04,0.04,0.04,0.04,0.01,0.01,09-03-1994
Tana,450,76,UD Las Palmas,CAM,Spain,LaLiga Santander ,4 ,4 ,Right ,168,69 ,Normal,Low,Med,2016-09-21,N\A,"1,486",572,2058,0.25,0.2,0.24,0.24,0.03,0.02,0.01,0,20-09-1990
Valencia,850,76,Everton,ST,Ecuador,Premier League,3 ,3 ,Right ,174,74 ,Normal,Med,High,2016-09-21,N\A,"16,960","17,177",34137,0.55,0.53,0.3,0.29,0.02,0.02,0,0,04-11-1989
Gutiérrez,400,76,Pachuca,CM,Mexico,LIGA Bancomer MX,2 ,3 ,Left ,176,70 ,Normal,Med,Med,2016-09-21,N\A,"3,582","4,505",8087,0.13,0.13,0.16,0.16,0.04,0.04,0,0,15-06-1995
Ndiaye,700,76,Osmanlıspor,CAM,Senegal,Süper Lig,3 ,3 ,Right ,180,76 ,Normal,Med,High,2016-09-21,N\A,"8,573","3,959",12532,0.26,0.23,0.26,0.25,0.03,0.02,0,0,27-10-1990
Vukcevic,400,76,SC Braga,CDM,Montenegro,LIGA NOS,2 ,3 ,Left ,184,76 ,Normal,High,Med,2016-09-21,N\A,637,283,920,0.13,0.05,0.19,0.13,0.03,0.03,0.01,0.01,13-12-1991
Riedewald,700,76,Ajax,CB,Netherlands,Eredivisie,2 ,3 ,Left ,182,79 ,Normal,Med,Med,2016-09-21,N\A,"8,633","4,454",13087,0.02,0.01,0.02,0.01,0.1,0.08,0.02,0.02,09-09-1996
Lozano,700,76,Pachuca,LW,Mexico,LIGA Bancomer MX,4 ,4 ,Right ,174,63 ,Normal,Med,High,2016-09-21,N\A,"7,390","9,173",16563,0.21,0.2,0.19,0.2,0.02,0.02,0,0,30-07-1995
Embolo,700,76,FC Schalke 04,RM,Switzerland,Bundesliga,4 ,4 ,Right ,185,84 ,Normal,Med,High,2016-09-21,N\A,"21,606","13,115",34721,0.22,0.24,0.18,0.18,0.02,0.02,0,0,14-02-1997
Jorge Meré,400,76,Sporting Gijón,CB,Spain,LaLiga Santander ,2 ,3 ,Right ,182,77 ,Normal,Low,Med,2016-09-21,N\A,"3,506","1,124",4630,0.02,0.02,0.02,0.01,0.06,0.07,0.01,0.01,17-04-1997
Tufan,600,76,Fenerbahçe SK,CM,Turkey,Süper Lig,3 ,3 ,Right ,179,70 ,Normal,Low,High,2016-09-21,N\A,"2,677",792,3469,0.12,0.12,0.15,0.14,0.04,0.04,0,0,23-03-1995
Özbayrakli,550,76,Fenerbahçe SK,RB,Turkey,Süper Lig,3 ,2 ,Right ,171,71 ,Normal,Med,High,2016-09-21,N\A,"4,509","1,220",5729,0.02,0.01,0.04,0.04,0.05,0.06,0.01,0.02,23-01-1990
Milinkovic-Savic,1700,76,Lazio,CM,Serbia,Calcio A,3 ,4 ,Right ,191,76 ,Normal,Med,High,2016-09-21,N\A,"6,096","2,070",8166,0.16,0.13,0.16,0.13,0.05,0.05,0,0,27-02-1995
Mikel Merino,600,76,Bor. Dortmund,CM,Spain,Bundesliga,2 ,3 ,Left ,187,79 ,Normal,Med,Med,2016-09-21,N\A,"4,277","3,290",7567,0.1,0.1,0.13,0.15,0.04,0.04,0,0,22-06-1996
Campaña,400,76,Independiente,GK,Uruguay,Primera División,1 ,3 ,Right ,187,93 ,Normal,Med,Med,2016-09-21,N\A,918,352,1270,0,0,0,0.01,0,0,0,0,29-05-1989
Aritz Elustondo,500,76,Real Sociedad,RB,Spain,LaLiga Santander ,2 ,3 ,Right ,182,72 ,Normal,Med,Med,2016-09-21,N\A,"1,476",773,2249,0.01,0.01,0.04,0.04,0.04,0.05,0,0.01,28-03-1994
André Horta,800,76,SL Benfica,CM,Portugal,LIGA NOS,3 ,3 ,Right ,174,67 ,Normal,Med,High,2016-09-21,N\A,"3,143","1,040",4183,0.13,0.12,0.15,0.18,0.04,0.02,0,0,07-11-1996
Pablo Fornals,550,76,Málaga CF,CM,Spain,LaLiga Santander ,2 ,3 ,Right ,178,67 ,Normal,Med,Med,2016-09-21,N\A,885,421,1306,0.13,0.09,0.18,0.14,0.04,0.02,0,0,22-02-1996
Nélson Semedo,850,76,SL Benfica,RB,Portugal,LIGA NOS,2 ,3 ,Right ,177,67 ,Normal,Med,High,2016-09-21,N\A,"60,933","18,613",79546,0.02,0.02,0.04,0.04,0.04,0.04,0.01,0.01,16-11-1993
Pjaca,750,76,Juventus,LW,Croatia,Calcio A,4 ,4 ,Right ,186,81 ,Normal,Med,Med,2016-09-21,N\A,"20,598","9,608",30206,0.21,0.23,0.19,0.2,0.02,0.02,0,0,06-05-1995
Donnarumma,900,76,Milan,GK,Italy,Calcio A,1 ,3 ,Right ,196,90 ,Normal,Med,Med,2016-09-21,N\A,"103,416","40,154",143570,0,0,0,0,0,0,0,0,25-02-1999
Peñaranda,700,76,Udinese,ST,Venezuela,Calcio A,3 ,3 ,Right ,183,78 ,Normal,Med,High,2016-09-21,N\A,"8,437","2,934",11371,0.56,0.55,0.29,0.27,0.02,0.01,0,0,31-05-1997
Rashford,1900,76,Manchester Utd,ST,England,Premier League,3 ,3 ,Right ,180,70 ,Normal,Low,High,2016-09-21,N\A,"765,452","821,713",1587165,0.54,0.54,0.29,0.28,0.02,0.02,0,0,31-10-1997
Felipe,550,75,Udinese,CB,Brazil,Calcio A,2 ,3 ,Left ,188,75 ,Normal,Med,Low,2016-09-21,N\A,744,351,1095,0.01,0.01,0.02,0.01,0.08,0.07,0.02,0.02,31-07-1984
Given,750,75,Stoke City,GK,Republic of Ireland,Premier League,1 ,3 ,Right ,185,84 ,Normal,Med,Med,2016-09-21,N\A,"1,936","1,252",3188,0.01,0,0,0,0,0.01,0,0,20-04-1976
Gilardino,2000,75,Empoli,ST,Italy,Calcio A,2 ,3 ,Right ,184,79 ,Normal,Med,High,2016-09-21,N\A,943,352,1295,0.5,0.6,0.28,0.4,0.02,0.02,0,0,05-07-1982
Dainelli,500,75,Chievo Verona,CB,Italy,Calcio A,2 ,3 ,Right ,191,78 ,Normal,High,Low,2016-09-21,N\A,780,510,1290,0.02,0.01,0.01,0.02,0.05,0.04,0.01,0,09-06-1979
Parker,400,75,Fulham,CDM,England,EFL Championship,2 ,3 ,Right ,175,69 ,Normal,High,Med,2016-09-21,N\A,"1,544",787,2331,0.08,0.09,0.1,0.09,0.02,0.03,0,0,13-10-1980
Steele,2000,75,Panathinaikos,GK,England,Hellas Liga,1 ,2 ,Right ,188,76 ,Normal,Med,Med,2016-09-21,N\A,"1,940",803,2743,0,0,0.01,0,0,0,0,0,24-09-1984
Tremmel,1100,75,Swansea City,GK,Germany,Premier League,1 ,3 ,Right ,190,86 ,Normal,Med,Med,2016-09-21,N\A,"2,483","1,351",3834,0,0,0,0,0,0,0,0,16-11-1978
Källström,1600,75,Grasshopper,CDM,Sweden,Raiffeisen SL,3 ,3 ,Left ,185,83 ,Normal,Med,High,2016-09-21,N\A,669,399,1068,0.11,0.13,0.16,0.12,0.04,0.03,0,0,24-08-1982
Mathis,2500,75,AJ Auxerre,CDM,France,Domino's Ligue 2,2 ,3 ,Right ,174,72 ,Normal,Med,Med,2016-09-21,N\A,757,348,1105,0.09,0.08,0.14,0.07,0.04,0.06,0,0,04-10-1981
Armand,400,75,Stade Rennais,CB,France,Ligue 1,2 ,2 ,Left ,182,82 ,Normal,Med,Low,2016-09-21,N\A,"1,073",507,1580,0.02,0.01,0.02,0.01,0.06,0.07,0.01,0.01,01-08-1980
Ivanschitz,1400,75,Sounders FC,LM,Austria,MLS,3 ,2 ,Left ,184,82 ,Normal,Med,Med,2016-09-21,N\A,"1,017",509,1526,0.11,0.07,0.15,0.12,0.03,0.03,0.01,0,15-10-1983
van der Vaart,400,75,FC Midtjylland,CM,Netherlands,Alka Superliga,3 ,4 ,Left ,176,74 ,Normal,Med,Med,2016-09-21,N\A,"1,552",817,2369,0.12,0.09,0.14,0.1,0.04,0.03,0,0,11-02-1983
McGregor,1900,75,Hull City,GK,Scotland,Premier League,1 ,3 ,Right ,183,84 ,Normal,Med,Med,2016-09-21,N\A,"2,203","1,132",3335,0,0,0,0,0,0.01,0,0,31-01-1982
Boka,350,75,FC Sion,LB,Ivory Coast,Raiffeisen SL,3 ,3 ,Left ,166,65 ,Normal,Med,High,2016-09-21,N\A,"2,488","1,360",3848,0.02,0.01,0.04,0.04,0.04,0.03,0.01,0.01,02-04-1983
Didot,450,75,EA Guingamp,CM,France,Ligue 1,3 ,3 ,Right ,175,69 ,Normal,Med,High,2016-09-21,N\A,903,448,1351,0.1,0.11,0.15,0.18,0.03,0.04,0,0,24-07-1983
Squillaci,500,75,SC Bastia,CB,France,Ligue 1,2 ,3 ,Right ,185,80 ,Normal,High,Med,2016-09-21,N\A,"1,212",774,1986,0.01,0.01,0.02,0.01,0.08,0.04,0.01,0.01,11-08-1980
Balmont,2500,75,Dijon FCO,CM,France,Ligue 1,2 ,3 ,Right ,168,72 ,Normal,High,Med,2016-09-21,N\A,"2,020",615,2635,0.09,0.09,0.13,0.14,0.04,0.05,0,0,02-02-1980
Vázquez,350,75,Guadalajara,CDM,Mexico,LIGA Bancomer MX,2 ,3 ,Right ,166,64 ,Normal,High,Med,2016-09-21,N\A,"1,816","2,238",4054,0.09,0.08,0.12,0.11,0.04,0.03,0.01,0,14-03-1988
Mattheus Oliveira,500,75,Estoril-Praia,CAM,Brazil,LIGA NOS,4 ,4 ,Left ,182,75 ,Normal,Med,High,2016-09-21,N\A,413,281,694,0.21,0.2,0.19,0.26,0.02,0.03,0,0,07-07-1994
Thomas,400,75,Atlético Madrid,CDM,Ghana,LaLiga Santander ,2 ,3 ,Right ,185,73 ,Normal,High,Med,2016-09-21,N\A,"5,932","2,818",8750,0.09,0.1,0.12,0.13,0.06,0.05,0.01,0.01,13-06-1993
José Rodríguez,4900,75,1. FSV Mainz 05,CM,Spain,Bundesliga,2 ,3 ,Right ,180,75 ,Normal,Med,Med,2016-09-21,N\A,"3,020","1,187",4207,0.13,0.13,0.17,0.15,0.05,0.05,0.01,0.01,16-12-1994
Mendes Rodrigues,1500,75,PAOK,LM,Cape Verde Islands,Hellas Liga,3 ,3 ,Right ,173,70 ,Normal,Med,Med,2016-09-21,N\A,"1,210",562,1772,0.12,0.11,0.15,0.14,0.03,0.02,0,0,27-11-1990
Douglas Santos,400,75,Hamburger SV,LB,Brazil,Bundesliga,2 ,3 ,Left ,173,67 ,Normal,Med,High,2016-09-21,N\A,"3,407","1,502",4909,0.02,0.02,0.04,0.04,0.06,0.04,0.01,0.01,22-03-1994
Kishna,1300,75,Lazio,LW,Netherlands,Calcio A,5 ,3 ,Left ,183,77 ,Normal,Low,Med,2016-09-21,N\A,"19,886","7,281",27167,0.18,0.2,0.18,0.18,0.02,0.02,0,0,04-01-1995
Cataldi,5700,75,Lazio,CM,Italy,Calcio A,3 ,3 ,Right ,180,70 ,Normal,Med,High,2016-09-21,N\A,"5,038","2,025",7063,0.13,0.12,0.16,0.15,0.04,0.03,0.01,0,06-08-1994
Tiago Rodrigues,400,75,CD Nacional,CM,Portugal,LIGA NOS,3 ,3 ,Right ,177,75 ,Normal,Med,Med,2016-09-21,N\A,654,231,885,0.14,0.14,0.17,0.17,0.05,0.02,0.01,0,29-01-1992
Gondorf,400,75,Darmstadt,CM,Germany,Bundesliga,3 ,4 ,Right ,175,76 ,Normal,High,High,2016-09-21,N\A,"2,522","1,374",3896,0.14,0.13,0.17,0.14,0.04,0.03,0.01,0,26-06-1988
Beric,400,75,Saint-Etienne,ST,Slovenia,Ligue 1,2 ,3 ,Right ,188,80 ,Normal,Med,High,2016-09-21,N\A,898,532,1430,0.51,0.42,0.27,0.24,0.02,0.01,0.01,0,17-06-1991
Grifo,500,75,SC Freiburg,LM,Italy,Bundesliga,4 ,3 ,Right ,180,76 ,Normal,Med,Med,2016-09-21,N\A,"1,466",527,1993,0.12,0.14,0.16,0.15,0.01,0.03,0,0,07-04-1993
